number,created_at,closed_at,merged_at,user,state,comments
3448,2017-10-25 18:56:08+00:00,2017-10-25 19:57:21+00:00,2017-10-25 19:57:21+00:00,younesfkihi,closed,7
3445,2017-10-23 15:12:55+00:00,2017-10-23 16:23:27+00:00,2017-10-23 16:23:27+00:00,matthewdordal,closed,3
3436,2017-10-19 14:30:03+00:00,2017-10-19 14:51:31+00:00,,RikJurriaans,closed,4
3433,2017-10-17 20:38:31+00:00,2017-10-18 07:44:38+00:00,2017-10-18 07:44:38+00:00,younesfkihi,closed,3
3418,2017-10-09 16:14:09+00:00,2017-10-09 16:34:08+00:00,2017-10-09 16:34:08+00:00,LukasDrgon,closed,7
3417,2017-10-09 15:26:55+00:00,2017-10-09 16:36:30+00:00,,karanjariwala,closed,2
3413,2017-10-05 16:41:49+00:00,2017-10-05 16:48:43+00:00,2017-10-05 16:48:43+00:00,drabinowitz,closed,3
3408,2017-10-03 03:20:03+00:00,2017-10-03 03:51:19+00:00,2017-10-03 03:51:19+00:00,karanjariwala,closed,3
3405,2017-09-29 07:08:50+00:00,2017-09-29 07:17:17+00:00,,hawx1993,closed,2
3388,2017-09-22 20:42:58+00:00,2017-09-27 14:43:47+00:00,2017-09-27 14:43:47+00:00,chriscalo,closed,4
3368,2017-09-13 16:02:43+00:00,2017-09-13 17:07:47+00:00,2017-09-13 17:07:47+00:00,rssteffey,closed,3
3365,2017-09-11 12:27:08+00:00,2017-09-11 13:53:25+00:00,,InsaneNaman,closed,4
3364,2017-09-08 14:42:28+00:00,2017-09-08 14:52:07+00:00,,reeddunkle,closed,3
3356,2017-09-04 09:46:56+00:00,2017-09-04 14:17:33+00:00,,cope,closed,5
3355,2017-09-03 22:03:11+00:00,2017-09-04 01:37:32+00:00,,stefanmaric,closed,5
3351,2017-08-31 17:38:08+00:00,2017-08-31 18:05:43+00:00,,trs,closed,5
3348,2017-08-31 09:46:07+00:00,2017-08-31 13:57:56+00:00,,yeroshkin,closed,3
3338,2017-08-26 04:41:12+00:00,2017-08-26 05:37:24+00:00,,GabeL7r,closed,3
3332,2017-08-23 15:43:53+00:00,2017-08-23 16:52:19+00:00,,odykyi,closed,2
3316,2017-08-14 18:05:47+00:00,2017-08-14 22:02:01+00:00,,dvdckl,closed,4
3313,2017-08-09 20:16:35+00:00,2017-08-09 20:24:31+00:00,,jbourjeli,closed,3
3310,2017-08-09 07:40:56+00:00,2017-08-09 07:51:48+00:00,2017-08-09 07:51:48+00:00,potmo,closed,3
3309,2017-08-08 19:49:43+00:00,2017-08-08 20:28:08+00:00,,tlhunter,closed,2
3308,2017-08-08 19:42:34+00:00,2017-08-10 14:30:35+00:00,,tlhunter,closed,3
3302,2017-08-07 09:08:48+00:00,2017-08-07 09:17:39+00:00,,dan-dr,closed,7
3301,2017-08-06 09:35:41+00:00,2017-08-07 08:18:37+00:00,,dan-dr,closed,5
3300,2017-08-04 11:47:34+00:00,2017-08-04 13:34:11+00:00,,fabienheureux,closed,3
3293,2017-08-02 12:33:13+00:00,2017-08-02 13:11:00+00:00,,chenzhenxi,closed,3
3286,2017-07-31 02:45:22+00:00,2017-07-31 06:43:06+00:00,2017-07-31 06:43:06+00:00,aretecode,closed,2
3280,2017-07-25 21:42:45+00:00,2017-07-25 22:06:16+00:00,2017-07-25 22:06:16+00:00,aretecode,closed,1
3264,2017-07-16 22:16:42+00:00,2017-07-17 01:11:00+00:00,2017-07-17 01:11:00+00:00,nullvariable,closed,4
3250,2017-07-07 03:00:58+00:00,2017-07-07 03:01:56+00:00,,rayxx367,closed,1
3241,2017-07-03 12:16:59+00:00,2017-07-03 18:15:52+00:00,2017-07-03 18:15:52+00:00,MingYinLv,closed,3
3239,2017-06-30 10:59:48+00:00,2017-06-30 11:16:53+00:00,,Spharian,closed,3
3231,2017-06-27 09:30:23+00:00,2017-06-27 14:33:38+00:00,,Qquanwei,closed,2
3230,2017-06-27 09:10:15+00:00,2017-06-27 09:29:38+00:00,,Qquanwei,closed,4
3226,2017-06-27 03:46:27+00:00,2017-06-27 06:32:39+00:00,2017-06-27 06:32:39+00:00,aretecode,closed,1
3225,2017-06-27 03:39:13+00:00,2017-06-27 06:34:53+00:00,,aretecode,closed,2
3224,2017-06-27 03:32:33+00:00,2017-06-27 06:34:22+00:00,,aretecode,closed,3
3214,2017-06-20 21:45:10+00:00,2017-06-20 21:55:44+00:00,2017-06-20 21:55:44+00:00,jisaacks,closed,3
3168,2017-05-23 11:30:58+00:00,2017-05-23 13:23:04+00:00,,jvgrootveld,closed,3
3167,2017-05-23 05:58:53+00:00,2017-05-23 06:35:49+00:00,,ShuangRen,closed,3
3166,2017-05-22 10:53:45+00:00,2017-05-22 13:16:57+00:00,,odykyi,closed,3
3156,2017-05-13 18:50:25+00:00,2017-05-13 20:06:02+00:00,2017-05-13 20:06:02+00:00,hargasinski,closed,3
3153,2017-05-10 17:15:19+00:00,2017-05-10 17:27:04+00:00,,emilefokkema,closed,3
3142,2017-05-04 10:16:33+00:00,2017-05-04 14:04:16+00:00,,fodma1,closed,3
3138,2017-05-02 23:59:12+00:00,2017-05-03 16:30:47+00:00,2017-05-03 16:30:47+00:00,prtksxna,closed,2
3134,2017-05-01 10:26:57+00:00,2017-05-01 14:07:50+00:00,,j-f1,closed,5
3125,2017-04-25 11:18:03+00:00,2017-04-25 14:16:50+00:00,,rgabs,closed,3
3123,2017-04-24 21:09:53+00:00,2017-04-24 21:55:12+00:00,2017-04-24 21:55:12+00:00,ajgreenb,closed,7
3103,2017-04-12 22:07:24+00:00,2017-04-12 22:18:15+00:00,2017-04-12 22:18:15+00:00,captbaritone,closed,8
3090,2017-03-31 20:27:49+00:00,2017-04-01 03:01:58+00:00,,merriam,closed,4
3088,2017-03-30 19:53:28+00:00,2017-03-30 19:55:01+00:00,2017-03-30 19:55:01+00:00,merriam,closed,4
3086,2017-03-30 15:34:54+00:00,2017-03-30 16:42:46+00:00,2017-03-30 16:42:46+00:00,102,closed,2
3085,2017-03-30 09:42:43+00:00,2017-03-30 14:44:15+00:00,2017-03-30 14:44:15+00:00,102,closed,2
3084,2017-03-29 14:09:53+00:00,2017-03-29 14:43:23+00:00,,tangweikun,closed,3
3053,2017-03-11 19:01:32+00:00,2017-03-18 06:48:02+00:00,,cpnota,closed,5
3034,2017-02-27 15:15:47+00:00,2017-02-27 17:47:12+00:00,,cope,closed,4
3033,2017-02-27 15:15:38+00:00,2017-02-27 17:42:32+00:00,,cope,closed,3
3029,2017-02-25 13:03:40+00:00,2017-02-25 21:50:21+00:00,2017-02-25 21:50:21+00:00,MarkPollmann,closed,3
3024,2017-02-22 09:45:52+00:00,2017-02-22 10:32:59+00:00,,mateoperez,closed,3
3016,2017-02-19 07:56:05+00:00,2017-02-20 03:13:01+00:00,,DenisCarriere,closed,4
3015,2017-02-16 20:51:27+00:00,2017-02-17 21:15:53+00:00,2017-02-17 21:15:53+00:00,falsyvalues,closed,4
3013,2017-02-15 21:30:55+00:00,2017-02-15 21:38:02+00:00,,passabilities,closed,4
3012,2017-02-15 21:11:41+00:00,2017-02-15 21:20:06+00:00,,loilo,closed,6
3010,2017-02-15 11:04:14+00:00,2017-02-15 15:20:49+00:00,2017-02-15 15:20:49+00:00,falsyvalues,closed,6
3008,2017-02-15 08:54:44+00:00,2017-02-15 09:21:25+00:00,2017-02-15 09:21:25+00:00,falsyvalues,closed,3
3007,2017-02-15 08:53:06+00:00,2017-02-15 09:16:56+00:00,2017-02-15 09:16:56+00:00,falsyvalues,closed,2
3002,2017-02-13 10:07:15+00:00,2017-02-13 16:05:18+00:00,2017-02-13 16:05:18+00:00,falsyvalues,closed,2
3001,2017-02-13 09:57:30+00:00,2017-02-13 16:03:42+00:00,2017-02-13 16:03:42+00:00,falsyvalues,closed,2
3000,2017-02-13 09:18:36+00:00,2017-02-13 16:02:47+00:00,2017-02-13 16:02:47+00:00,falsyvalues,closed,2
2999,2017-02-13 08:41:29+00:00,2017-02-13 16:01:40+00:00,2017-02-13 16:01:40+00:00,falsyvalues,closed,2
2996,2017-02-11 16:24:13+00:00,2017-02-11 19:42:20+00:00,2017-02-11 19:42:20+00:00,jinwookim0,closed,2
2993,2017-02-09 19:39:38+00:00,2017-02-09 21:54:30+00:00,2017-02-09 21:54:29+00:00,falsyvalues,closed,6
2992,2017-02-09 19:15:43+00:00,2017-02-09 19:26:59+00:00,2017-02-09 19:26:59+00:00,falsyvalues,closed,2
2991,2017-02-09 19:14:16+00:00,2017-02-09 19:27:46+00:00,2017-02-09 19:27:46+00:00,falsyvalues,closed,2
2988,2017-02-09 14:30:20+00:00,2017-02-09 16:21:11+00:00,2017-02-09 16:21:11+00:00,falsyvalues,closed,2
2987,2017-02-09 12:40:14+00:00,2017-02-09 16:18:21+00:00,,falsyvalues,closed,5
2986,2017-02-09 10:58:22+00:00,2017-02-09 16:19:32+00:00,2017-02-09 16:19:32+00:00,falsyvalues,closed,2
2985,2017-02-09 10:53:50+00:00,2017-02-09 16:20:04+00:00,2017-02-09 16:20:04+00:00,falsyvalues,closed,3
2984,2017-02-08 19:42:58+00:00,2017-02-08 20:14:54+00:00,,aozgaa,closed,3
2975,2017-02-05 06:23:23+00:00,2017-02-06 05:37:28+00:00,,Cinderella-Man,closed,5
2971,2017-02-03 12:34:40+00:00,2017-02-03 17:55:34+00:00,2017-02-03 17:55:34+00:00,ecmadao,closed,3
2958,2017-01-27 11:51:58+00:00,2017-01-27 14:22:59+00:00,2017-01-27 14:22:59+00:00,102,closed,3
2948,2017-01-24 15:48:47+00:00,2017-01-24 18:21:36+00:00,,kramsamujh,closed,3
2941,2017-01-19 10:34:47+00:00,2017-01-19 18:35:19+00:00,2017-01-19 18:35:19+00:00,jure,closed,4
2940,2017-01-18 21:06:02+00:00,2017-01-18 21:09:37+00:00,,guypeer8,closed,3
2932,2017-01-13 18:51:25+00:00,2017-01-16 00:27:43+00:00,2017-01-16 00:27:42+00:00,bertyhell,closed,8
2925,2017-01-11 12:45:23+00:00,2017-01-11 15:53:30+00:00,2017-01-11 15:53:30+00:00,bjarneo,closed,3
2914,2017-01-04 18:54:09+00:00,2017-01-04 18:59:13+00:00,2017-01-04 18:59:13+00:00,postama,closed,3
2897,2016-12-20 22:36:32+00:00,2016-12-20 22:36:38+00:00,2016-12-20 22:36:38+00:00,jdalton,closed,1
2891,2016-12-17 13:40:01+00:00,2016-12-17 14:23:07+00:00,,bigopon,closed,3
2890,2016-12-16 08:30:03+00:00,2016-12-16 08:33:03+00:00,,tuwhoo,closed,3
2884,2016-12-12 11:57:33+00:00,2016-12-12 16:17:03+00:00,,blackhawk389,closed,3
2882,2016-12-09 14:04:16+00:00,2016-12-09 14:05:13+00:00,,SathyaMT,closed,1
2878,2016-12-08 02:45:06+00:00,2016-12-08 16:16:46+00:00,,finnigantime,closed,3
2877,2016-12-08 01:35:12+00:00,2016-12-08 01:40:00+00:00,,finnigantime,closed,2
2867,2016-12-06 06:11:25+00:00,2016-12-06 06:11:29+00:00,2016-12-06 06:11:29+00:00,jdalton,closed,1
2862,2016-12-03 15:04:50+00:00,2016-12-03 20:33:56+00:00,,fhalde,closed,6
2857,2016-12-01 00:13:38+00:00,2016-12-01 21:46:04+00:00,2016-12-01 21:46:04+00:00,davewasmer,closed,3
2856,2016-11-29 21:33:07+00:00,2016-11-29 21:51:13+00:00,2016-11-29 21:51:12+00:00,greenkeeper[bot],closed,1
2849,2016-11-24 20:09:28+00:00,2016-11-24 21:12:14+00:00,2016-11-24 21:12:14+00:00,lovasoa,closed,3
2839,2016-11-19 20:18:59+00:00,2016-11-20 05:40:11+00:00,,ghost,closed,3
2837,2016-11-19 13:20:37+00:00,2016-11-19 17:19:05+00:00,,stephenlautier,closed,3
2836,2016-11-19 11:29:05+00:00,2016-11-19 17:19:41+00:00,,demns,closed,3
2835,2016-11-18 17:46:37+00:00,2016-11-18 17:46:41+00:00,2016-11-18 17:46:41+00:00,jdalton,closed,1
2834,2016-11-18 10:40:03+00:00,2016-11-18 15:22:11+00:00,,adeyahya,closed,4
2803,2016-11-10 21:21:52+00:00,2016-11-10 21:28:12+00:00,2016-11-10 21:28:12+00:00,greenkeeper[bot],closed,1
2802,2016-11-10 14:19:41+00:00,2016-11-10 15:56:32+00:00,,seth2810,closed,3
2794,2016-11-06 22:55:50+00:00,2016-11-07 00:43:26+00:00,2016-11-07 00:43:26+00:00,avivr,closed,2
2793,2016-11-06 18:57:12+00:00,2016-11-06 19:11:01+00:00,2016-11-06 19:11:01+00:00,jhen0409,closed,3
2788,2016-11-04 11:19:23+00:00,2016-11-04 15:34:51+00:00,,galenjiang,closed,4
2783,2016-11-03 15:20:13+00:00,2016-11-03 15:20:21+00:00,2016-11-03 15:20:21+00:00,jdalton,closed,1
2780,2016-11-02 07:49:53+00:00,2016-11-02 07:50:01+00:00,2016-11-02 07:50:01+00:00,jdalton,closed,1
2779,2016-11-01 17:19:01+00:00,2016-11-01 17:31:24+00:00,,mfix22,closed,4
2778,2016-11-01 06:38:53+00:00,2016-11-01 07:54:25+00:00,,greenkeeper[bot],closed,1
2777,2016-11-01 06:16:22+00:00,2016-11-01 07:55:16+00:00,2016-11-01 07:55:16+00:00,greenkeeper[bot],closed,1
2773,2016-10-31 05:49:22+00:00,2016-10-31 05:49:27+00:00,2016-10-31 05:49:27+00:00,jdalton,closed,1
2771,2016-10-30 00:16:45+00:00,2016-10-30 01:29:41+00:00,2016-10-30 01:29:41+00:00,greenkeeperio-bot,closed,1
2767,2016-10-27 13:23:49+00:00,2016-10-27 15:02:08+00:00,,deser,closed,1
2766,2016-10-27 09:45:26+00:00,2016-10-27 15:05:19+00:00,,borisdiakur,closed,2
2763,2016-10-27 07:20:17+00:00,2016-10-27 07:22:51+00:00,,aboutqx,closed,2
2762,2016-10-27 07:08:28+00:00,2016-10-27 07:08:32+00:00,2016-10-27 07:08:32+00:00,jdalton,closed,1
2757,2016-10-25 21:22:50+00:00,2016-10-25 21:23:22+00:00,2016-10-25 21:23:22+00:00,jdalton,closed,1
2756,2016-10-25 21:22:24+00:00,2016-10-25 21:22:28+00:00,2016-10-25 21:22:28+00:00,jdalton,closed,1
2755,2016-10-25 20:07:37+00:00,2016-10-25 20:55:47+00:00,2016-10-25 20:55:47+00:00,gibson042,closed,4
2751,2016-10-24 17:15:27+00:00,2016-10-24 17:15:34+00:00,2016-10-24 17:15:34+00:00,jdalton,closed,1
2745,2016-10-20 15:39:34+00:00,2016-10-20 19:03:13+00:00,2016-10-20 19:03:13+00:00,jsoref,closed,5
2743,2016-10-19 15:02:04+00:00,2016-10-19 15:33:43+00:00,,jdalton,closed,1
2742,2016-10-18 21:08:28+00:00,2016-10-18 21:14:14+00:00,,murrayju,closed,5
2741,2016-10-17 05:33:48+00:00,2016-10-17 06:24:51+00:00,,sfinktah,closed,2
2740,2016-10-17 05:15:00+00:00,2016-10-17 05:25:01+00:00,,sfinktah,closed,1
2737,2016-10-16 11:55:49+00:00,2016-10-16 14:48:38+00:00,,pvnr0082t,closed,4
2730,2016-10-14 01:17:17+00:00,2016-10-14 01:17:24+00:00,2016-10-14 01:17:24+00:00,jdalton,closed,1
2717,2016-10-07 22:15:29+00:00,2016-10-07 22:15:35+00:00,2016-10-07 22:15:35+00:00,jdalton,closed,1
2716,2016-10-07 19:44:15+00:00,2016-10-07 22:28:58+00:00,,bhousel,closed,13
2708,2016-10-06 04:06:39+00:00,2016-10-06 04:12:25+00:00,,greenkeeperio-bot,closed,1
2670,2016-09-22 23:01:17+00:00,2016-09-22 23:01:20+00:00,2016-09-22 23:01:20+00:00,jdalton,closed,1
2662,2016-09-20 19:39:30+00:00,2016-09-20 19:39:37+00:00,2016-09-20 19:39:37+00:00,jdalton,closed,1
2659,2016-09-19 17:52:38+00:00,2016-09-19 17:52:44+00:00,2016-09-19 17:52:44+00:00,jdalton,closed,1
2649,2016-09-15 17:35:15+00:00,2016-09-15 17:53:25+00:00,2016-09-15 17:53:25+00:00,greenkeeperio-bot,closed,1
2648,2016-09-15 17:07:14+00:00,2016-09-15 17:10:09+00:00,2016-09-15 17:10:09+00:00,markstos,closed,2
2610,2016-08-29 11:28:34+00:00,2016-08-29 14:23:14+00:00,2016-08-29 14:23:14+00:00,thorn0,closed,2
2608,2016-08-29 06:37:27+00:00,2016-08-29 14:25:44+00:00,,miekaviolet,closed,4
2600,2016-08-25 14:27:25+00:00,2016-08-25 14:27:54+00:00,,jdalton,closed,1
2598,2016-08-24 21:43:24+00:00,2016-08-24 21:46:42+00:00,,peterhry,closed,2
2597,2016-08-24 21:40:47+00:00,2016-08-24 21:43:06+00:00,,peterhry,closed,5
2592,2016-08-23 23:57:52+00:00,2016-08-24 00:04:03+00:00,2016-08-24 00:04:03+00:00,z11h,closed,2
2590,2016-08-21 20:17:11+00:00,2016-08-21 21:57:48+00:00,2016-08-21 21:57:47+00:00,greenkeeperio-bot,closed,1
2585,2016-08-18 17:43:30+00:00,2016-08-18 17:43:36+00:00,2016-08-18 17:43:36+00:00,jdalton,closed,1
2581,2016-08-17 18:42:20+00:00,2016-08-17 19:04:52+00:00,,greenkeeperio-bot,closed,1
2580,2016-08-17 06:58:24+00:00,2016-08-17 06:58:46+00:00,2016-08-17 06:58:46+00:00,greenkeeperio-bot,closed,1
2575,2016-08-14 20:09:18+00:00,2016-08-15 02:33:33+00:00,2016-08-15 02:33:33+00:00,greenkeeperio-bot,closed,1
2572,2016-08-12 14:56:27+00:00,2016-08-12 17:14:33+00:00,,greenkeeperio-bot,closed,1
2570,2016-08-10 23:38:51+00:00,2016-08-10 23:38:57+00:00,2016-08-10 23:38:57+00:00,jdalton,closed,1
2567,2016-08-09 17:49:49+00:00,2016-08-09 17:55:38+00:00,2016-08-09 17:55:38+00:00,greenkeeperio-bot,closed,1
2564,2016-08-07 23:06:13+00:00,2016-08-07 23:06:42+00:00,2016-08-07 23:06:42+00:00,jdalton,closed,1
2556,2016-08-02 02:33:57+00:00,2016-08-02 02:48:50+00:00,2016-08-02 02:48:50+00:00,greenkeeperio-bot,closed,1
2548,2016-07-31 07:30:19+00:00,2016-07-31 07:54:48+00:00,2016-07-31 07:54:48+00:00,danjm,closed,2
2545,2016-07-29 15:05:59+00:00,2016-07-29 15:15:53+00:00,2016-07-29 15:15:53+00:00,greenkeeperio-bot,closed,1
2543,2016-07-28 16:50:27+00:00,2016-07-28 20:00:18+00:00,2016-07-28 20:00:18+00:00,johannes-scharlach,closed,7
2541,2016-07-28 05:40:14+00:00,2016-07-28 05:40:17+00:00,2016-07-28 05:40:17+00:00,jdalton,closed,1
2530,2016-07-25 18:57:16+00:00,2016-07-25 20:31:13+00:00,2016-07-25 20:31:13+00:00,islemaster,closed,2
2529,2016-07-25 18:21:36+00:00,2016-07-25 19:15:22+00:00,2016-07-25 19:15:22+00:00,islemaster,closed,2
2526,2016-07-24 22:32:42+00:00,2016-07-24 22:32:47+00:00,2016-07-24 22:32:46+00:00,jdalton,closed,1
2525,2016-07-24 20:38:31+00:00,2016-07-24 22:30:19+00:00,,asduser,closed,3
2523,2016-07-23 01:41:58+00:00,2016-07-23 01:42:03+00:00,2016-07-23 01:42:03+00:00,jdalton,closed,1
2522,2016-07-23 01:41:36+00:00,2016-07-23 01:41:41+00:00,2016-07-23 01:41:41+00:00,jdalton,closed,1
2513,2016-07-21 01:21:06+00:00,2016-07-21 01:21:10+00:00,2016-07-21 01:21:10+00:00,jdalton,closed,1
2507,2016-07-18 18:59:43+00:00,2016-07-18 20:21:28+00:00,,ryanve,closed,2
2505,2016-07-18 14:44:35+00:00,2016-07-18 14:45:27+00:00,2016-07-18 14:45:27+00:00,greenkeeperio-bot,closed,1
2503,2016-07-17 20:04:35+00:00,2016-07-17 20:55:36+00:00,2016-07-17 20:55:36+00:00,daedalus28,closed,5
2498,2016-07-13 01:23:13+00:00,2016-07-13 01:23:20+00:00,2016-07-13 01:23:20+00:00,jdalton,closed,1
2497,2016-07-13 00:33:17+00:00,2016-07-13 01:03:16+00:00,2016-07-13 01:03:15+00:00,greenkeeperio-bot,closed,1
2495,2016-07-12 12:36:24+00:00,2016-07-12 13:24:13+00:00,,pimterry,closed,2
2489,2016-07-09 07:58:54+00:00,2016-07-09 22:52:13+00:00,2016-07-09 22:52:13+00:00,greenkeeperio-bot,closed,1
2483,2016-07-07 23:43:20+00:00,2016-07-07 23:43:22+00:00,2016-07-07 23:43:22+00:00,jdalton,closed,1
2482,2016-07-07 23:43:00+00:00,2016-07-07 23:43:03+00:00,2016-07-07 23:43:03+00:00,jdalton,closed,1
2474,2016-07-04 09:38:05+00:00,2016-07-04 14:31:29+00:00,2016-07-04 14:31:29+00:00,G07cha,closed,3
2471,2016-07-04 02:07:23+00:00,2016-07-04 02:07:28+00:00,2016-07-04 02:07:28+00:00,jdalton,closed,1
2470,2016-07-03 19:53:38+00:00,2016-07-04 02:06:17+00:00,2016-07-04 02:06:17+00:00,greenkeeperio-bot,closed,1
2468,2016-07-02 14:46:00+00:00,2016-07-02 16:36:50+00:00,2016-07-02 16:36:50+00:00,Y-Less,closed,7
2465,2016-07-02 06:49:57+00:00,2016-07-02 14:15:01+00:00,2016-07-02 14:15:01+00:00,bnjmnt4n,closed,1
2461,2016-07-01 05:05:05+00:00,2016-07-01 17:45:20+00:00,2016-07-01 17:45:20+00:00,zackhall,closed,6
2460,2016-07-01 00:14:23+00:00,2016-07-01 00:29:47+00:00,,staticshock,closed,4
2453,2016-06-28 19:36:40+00:00,2016-07-04 14:39:45+00:00,,realdubb,closed,7
2452,2016-06-26 13:56:20+00:00,2016-06-26 16:24:00+00:00,,tbroadley,closed,9
2449,2016-06-25 01:54:24+00:00,2016-06-25 02:10:41+00:00,2016-06-25 02:10:41+00:00,danjm,closed,1
2444,2016-06-22 13:50:22+00:00,2016-06-22 13:50:25+00:00,2016-06-22 13:50:25+00:00,jdalton,closed,1
2443,2016-06-22 11:22:11+00:00,2016-06-22 13:30:41+00:00,2016-06-22 13:30:41+00:00,greenkeeperio-bot,closed,2
2440,2016-06-21 02:00:29+00:00,2016-06-21 02:00:32+00:00,2016-06-21 02:00:32+00:00,jdalton,closed,1
2438,2016-06-20 16:54:56+00:00,2016-06-20 17:09:44+00:00,2016-06-20 17:09:44+00:00,greenkeeperio-bot,closed,1
2436,2016-06-19 20:04:17+00:00,2016-06-19 20:06:11+00:00,2016-06-19 20:06:11+00:00,greenkeeperio-bot,closed,1
2432,2016-06-17 08:31:43+00:00,2016-06-17 13:33:27+00:00,2016-06-17 13:33:27+00:00,greenkeeperio-bot,closed,2
2430,2016-06-16 20:00:08+00:00,2016-06-16 20:00:14+00:00,2016-06-16 20:00:13+00:00,jdalton,closed,1
2429,2016-06-16 17:37:03+00:00,2016-06-16 19:51:40+00:00,,greenkeeperio-bot,closed,1
2428,2016-06-16 17:00:29+00:00,2016-06-16 17:08:04+00:00,2016-06-16 17:08:04+00:00,brandonhorst,closed,2
2427,2016-06-16 14:18:53+00:00,2016-06-16 14:37:05+00:00,,gudnm,closed,3
2422,2016-06-15 23:26:58+00:00,2016-06-16 00:21:20+00:00,2016-06-16 00:21:20+00:00,danjm,closed,3
2417,2016-06-10 11:03:59+00:00,2016-06-10 11:04:02+00:00,2016-06-10 11:04:02+00:00,jdalton,closed,1
2416,2016-06-09 18:42:48+00:00,2016-06-09 19:15:08+00:00,2016-06-09 19:15:08+00:00,greenkeeperio-bot,closed,1
2407,2016-06-07 06:15:13+00:00,2016-06-07 06:17:14+00:00,2016-06-07 06:17:14+00:00,greenkeeperio-bot,closed,1
2401,2016-06-06 05:49:04+00:00,2016-06-06 05:49:12+00:00,2016-06-06 05:49:12+00:00,jdalton,closed,1
2400,2016-06-05 21:35:12+00:00,2016-06-05 21:53:10+00:00,,efender,closed,3
2398,2016-06-04 18:58:46+00:00,2016-06-04 20:32:48+00:00,,idubinskiy,closed,3
2394,2016-06-02 22:25:42+00:00,2016-06-02 22:25:52+00:00,2016-06-02 22:25:52+00:00,jdalton,closed,1
2392,2016-05-30 11:37:45+00:00,2016-05-30 14:26:56+00:00,,goldylucks,closed,4
2384,2016-05-25 15:59:47+00:00,2016-05-25 17:35:46+00:00,,charlierudolph,closed,3
2381,2016-05-24 23:45:51+00:00,2016-05-25 01:05:37+00:00,2016-05-25 01:05:37+00:00,Mathius17,closed,10
2371,2016-05-23 16:34:23+00:00,2016-05-23 16:40:30+00:00,,greenkeeperio-bot,closed,1
2369,2016-05-23 14:59:06+00:00,2016-05-23 15:38:46+00:00,2016-05-23 15:38:46+00:00,jdalton,closed,1
2366,2016-05-23 05:22:08+00:00,2016-05-23 05:24:41+00:00,,greenkeeperio-bot,closed,1
2361,2016-05-21 04:45:55+00:00,2016-05-21 04:45:58+00:00,2016-05-21 04:45:58+00:00,jdalton,closed,1
2360,2016-05-21 04:45:18+00:00,2016-05-21 04:45:26+00:00,,jdalton,closed,1
2355,2016-05-19 14:48:21+00:00,2016-05-19 15:01:17+00:00,2016-05-19 15:01:17+00:00,arendjr,closed,6
2344,2016-05-17 13:38:22+00:00,2016-05-17 13:45:17+00:00,,punit1108,closed,3
2336,2016-05-14 02:59:26+00:00,2016-05-14 02:59:32+00:00,2016-05-14 02:59:32+00:00,jdalton,closed,1
2332,2016-05-12 21:38:44+00:00,2016-05-12 21:52:29+00:00,2016-05-12 21:52:29+00:00,jfmengels,closed,13
2325,2016-05-12 09:12:56+00:00,2016-05-12 13:31:17+00:00,2016-05-12 13:31:17+00:00,greenkeeperio-bot,closed,1
2322,2016-05-10 23:55:28+00:00,2016-05-10 23:56:36+00:00,2016-05-10 23:56:36+00:00,greenkeeperio-bot,closed,1
2294,2016-05-01 20:54:00+00:00,2016-05-02 01:17:42+00:00,2016-05-02 01:17:42+00:00,greenkeeperio-bot,closed,2
2290,2016-04-30 18:38:41+00:00,2016-05-01 03:02:58+00:00,2016-05-01 03:02:58+00:00,AndersDJohnson,closed,4
2289,2016-04-30 09:25:57+00:00,2016-04-30 14:02:58+00:00,2016-04-30 14:02:58+00:00,jfmengels,closed,3
2286,2016-04-29 08:29:55+00:00,2016-04-29 17:27:51+00:00,2016-04-29 17:27:51+00:00,Widdershin,closed,9
2285,2016-04-28 15:05:56+00:00,2016-04-28 16:20:40+00:00,2016-04-28 16:20:40+00:00,greenkeeperio-bot,closed,1
2283,2016-04-27 15:09:47+00:00,2016-04-27 15:12:17+00:00,2016-04-27 15:12:17+00:00,greenkeeperio-bot,closed,1
2281,2016-04-26 10:46:53+00:00,2016-04-26 18:55:46+00:00,2016-04-26 18:55:46+00:00,clinton3141,closed,6
2263,2016-04-18 22:10:25+00:00,2016-04-18 22:14:29+00:00,,jcataluna,closed,4
2259,2016-04-18 11:05:49+00:00,2016-04-18 11:11:48+00:00,2016-04-18 11:11:48+00:00,greenkeeperio-bot,closed,1
2256,2016-04-15 12:07:55+00:00,2016-04-15 14:12:17+00:00,2016-04-15 14:12:17+00:00,greenkeeperio-bot,closed,1
2253,2016-04-14 17:46:56+00:00,2016-04-14 17:49:25+00:00,2016-04-14 17:49:25+00:00,greenkeeperio-bot,closed,1
2250,2016-04-13 21:25:59+00:00,2016-04-13 21:50:55+00:00,2016-04-13 21:50:55+00:00,b3nj4m,closed,4
2245,2016-04-13 16:15:07+00:00,2016-04-13 16:38:01+00:00,,greenkeeperio-bot,closed,1
2244,2016-04-13 16:12:02+00:00,2016-04-13 16:39:10+00:00,2016-04-13 16:39:10+00:00,jfmengels,closed,3
2234,2016-04-11 15:34:17+00:00,2016-04-11 15:37:30+00:00,,greenkeeperio-bot,closed,1
2230,2016-04-10 22:59:00+00:00,2016-04-10 23:11:21+00:00,2016-04-10 23:11:21+00:00,greenkeeperio-bot,closed,1
